"Author Name","Auth-ID","Number of Documents","Subject Area","Orc_ID"

"Triana, Ika","57210813284","4","Business, Management and Accounting
Environmental Science
Decision Sciences
Computer Science
Earth and Planetary Sciences
Economics, Econometrics and Finance
Social Sciences
"
"Jahidi, Oleh Idi","57220114466","1","Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Medicine
"
"Maskat","57215965523","1","Physics and Astronomy
Engineering
Business, Management and Accounting
"
"Prawata, Albertus Galih","57160215300","7","Earth and Planetary Sciences
Environmental Science
Engineering
Physics and Astronomy
"
"Ani, A.","56963969600","1","Engineering
Decision Sciences
"
"Fridian, Rudy","57209342557","1","Engineering
Materials Science
Environmental Science
"
"Riyadi, T.","57209815308","1","Physics and Astronomy
"
"Nayoko","56049833100","1","Computer Science
"
"Asfiyan","57208525872","1","Engineering
","0000-0002-5526-0542"
"Rakhman, Raden Ali","57211315319","2","Engineering
Business, Management and Accounting
Social Sciences
"
"Absari, Ferdion","57207762663","1","Earth and Planetary Sciences
Environmental Science
"
"Wincent","57219232834","1","Computer Science
"
"Rombot, Olifia","56958453000","6","Computer Science
Social Sciences
Engineering
Business, Management and Accounting
Energy
Environmental Science
Mathematics
","0000-0002-4905-9893"
"Wiyatno, Wilson","57195559216","1","Mathematics
Computer Science
"
"Gotandra, Andreas Calvin","56103752800","1","Computer Science
"
"Dandalina, D.","57219707330","1","Computer Science
Engineering
Decision Sciences
"
"Albertivan, Daniel","57207311739","1","Engineering
Agricultural and Biological Sciences
Computer Science
"
"Zakaria, Helmy","57193576919","1","Engineering
Computer Science
Physics and Astronomy
Mathematics
"
"Soesilo, Primidya K.M.","55893173700","5","Business, Management and Accounting
Social Sciences
","0000-0003-4512-013X"
"Prakoso, Candrauji Wira","57194575449","1","Computer Science
Engineering
"
"Aryuni, Mediana","56010073100","10","Computer Science
Decision Sciences
Business, Management and Accounting
Social Sciences
Medicine
Engineering
Mathematics
"
"Putra, Muhammad Arya Priastama","57205651192","1","Engineering
Computer Science
"
"Christanti, Yunitasari","57210982937","2","Engineering
Business, Management and Accounting
Economics, Econometrics and Finance
Computer Science
"
"Zulkarnain, Novan","57023811400","5","Computer Science
Social Sciences
Decision Sciences
Energy
Environmental Science
Engineering
Mathematics
Medicine
","0000-0002-2386-0535"
"Gunawan, Alexander A.S.","55991217400","46","Computer Science
Engineering
Mathematics
Decision Sciences
Physics and Astronomy
Materials Science
Social Sciences
Medicine
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
","0000-0002-1097-5173"
"Ardy, Yulius","57188865464","1","Computer Science
"
"Karmawan, I. Gusti Made","57221419872","1","Decision Sciences
Computer Science
"
"Si, S.","57203657660","1","Social Sciences
"
"Sukarman, Hudiarto","57205027709","4","Computer Science
Decision Sciences
Business, Management and Accounting
Mathematics
Engineering
"
"Erwin","57204644217","1","Physics and Astronomy
"
"Winiharti, Menik","57193681770","3","Social Sciences
Engineering
Physics and Astronomy
Business, Management and Accounting
Energy
Environmental Science
Mathematics
Computer Science
","0000-0001-7245-806X"
"Frumentius","57203840453","1","Computer Science
"
"Grashinton Kurniawardhani, Michael","57193692426","1","Engineering
Chemistry
Materials Science
"
"Kirana, Maria Yohana","57219566012","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Yuliana","56820111200","4","Social Sciences
Economics, Econometrics and Finance
Business, Management and Accounting
Arts and Humanities
Environmental Science
Engineering
Mathematics
Energy
Computer Science
"
"Eben Haezar, T.","57217131620","1","Engineering
Materials Science
"
"Ashari, Andi Muhammad Muqsith","57200440836","1","Computer Science
"
"Siauwantara, Alice","56180215800","1","Physics and Astronomy
"
"Isa, Sani Muhammad","57218770787","1","Pharmacology, Toxicology and Pharmaceutics
"
"Arief, Mohamad Fathhan","57212690316","1","Engineering
Materials Science
"
"Pardamean, Carissa I.","57188679500","4","Biochemistry, Genetics and Molecular Biology
Mathematics
Medicine
","0000-0002-2567-1228"
"Hambali, Sharon","57193870635","2","Computer Science
Physics and Astronomy
Engineering
"
"Hadipurnawan, Dionisius Andrian","57197848087","2","Physics and Astronomy
Computer Science
Social Sciences
"
"Istiani","57191036036","1","Social Sciences
Energy
Environmental Science
Mathematics
Engineering
Computer Science
"
"Rizki, Muhammad","57213162547","3","Engineering
Computer Science
"
"Setyawan, Agung","57217574824","1","Engineering
Chemistry
Materials Science
"
"Pratiwi, Intan Putri","57210895186","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Tavakoli, Reza","57193738281","1","Computer Science
"
"Fadillah, Wardi","57208860098","1","Computer Science
"
"Suwandi, Vincent","57212405181","1","Computer Science
"
"Yunidwi, Karina Restisa","57200161919","1","Computer Science
"
"Lutfia, Yazmin","57219564280","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Massardi, Agi Ersyagi","57205026411","1","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
"Santosa, Novando","57218826890","1","Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
"
"Salim, Frisian","56765595200","1","Computer Science
"
"Made, Suangga","57203925116","1","Engineering
Chemistry
Materials Science
"
"Sahroni, Taufik Roni","55768795100","51","Engineering
Environmental Science
Decision Sciences
Business, Management and Accounting
Earth and Planetary Sciences
Computer Science
Mathematics
Materials Science
Biochemistry, Genetics and Molecular Biology
Energy
Chemical Engineering
Multidisciplinary
Medicine
Physics and Astronomy
"
"Rakhmanto, Muhammad","57215139021","2","Computer Science
Social Sciences
Engineering
Decision Sciences
"
"Sarim","57218938281","1","Arts and Humanities
Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
"
"Suzanna","57219569988","1","Decision Sciences
Computer Science
Business, Management and Accounting
"
"Prathama, Ruben","57188865431","1","Computer Science
"
"Pedo, Venansia Ajeng Ariyani","57193667423","1","Computer Science
"
"Putra, Handhika Wiratama","57211237307","1","Computer Science
"
"Rhenardo, Eko","56979400100","1","Computer Science
"
"Sari, Novita","55991485200","1","Engineering
"
"Nurbani, Rara Ganish Kharisma","57218368355","1","Engineering
Business, Management and Accounting
Decision Sciences
"
"Dharmawan, Denny","57217258915","1","Business, Management and Accounting
Economics, Econometrics and Finance
Engineering
Decision Sciences
Computer Science
"
"Catonsukmoro, Tetuko","57218776066","1","Engineering
Computer Science
"
"Wanandi, Krisantus","57201448678","2","Computer Science
Engineering
"
"Raymond, Pius","55966926700","1","Computer Science
"
"Kristianto, Jeremy","56712907900","1","Arts and Humanities
Economics, Econometrics and Finance
Social Sciences
"
"Ayman, Azzadin","57217194393","2","Materials Science
Physics and Astronomy
Chemistry
"
"Budiman, Indra","57194217738","1","Computer Science
Medicine
Social Sciences
"
"Budi, Aditya","36674475100","7","Computer Science
Engineering
"
"Meulati, Alyska","57210588930","1","Engineering
Business, Management and Accounting
"
"Junaidi, Steven Ivander","57216884225","1","Engineering
Computer Science
"
"Andrian, Tommy","57211446775","3","Engineering
Arts and Humanities
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
Computer Science
"
"Sridhatu, Sridhatu","57205025103","1","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
"Dirgantoro, Bayu P.","57202082268","2","Physics and Astronomy
Medicine
"
"Valonia, Sheila","57193170625","1","Business, Management and Accounting
Economics, Econometrics and Finance
"
"Satya Hermanto, Rinda Parama","57203838172","1","Computer Science
"
"Tirtamulia, Leonie Madeleine","57205018814","1","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
"Nasution, Fuadi Arif","55504773200","2","Earth and Planetary Sciences
"
"Erika, Frisa","56826119000","1","Computer Science
"
"Saputra, Irwan Hadi","57218798377","1","Engineering
Computer Science
"
"Salim, Jennifer","57215527969","2","Computer Science
"
"Linda","56026003800","2","Computer Science
"
"Hoffert, Frederic D.","7801415274","1","Computer Science
Business, Management and Accounting
"
"Gunawan, Monica","57219567357","1","Decision Sciences
Computer Science
Business, Management and Accounting
"
"Leonard, Christianto","57191645583","1","Engineering
Chemistry
Materials Science
"
"Mulyono, Jonathan Aditya","56007434300","1","Social Sciences
"
"Suprayitno","56008329400","3","Social Sciences
Energy
Environmental Science
Engineering
Mathematics
Computer Science
"
"Jenson, Tomi","57217197403","2","Computer Science
Physics and Astronomy
Social Sciences
Decision Sciences
"
"Danny Hutama, W.","57205512195","1","Mathematics
Computer Science
"
"Murdoch, Alexander Granada","57218797057","1","Engineering
"
"Harinata, H.","57214141442","1","Agricultural and Biological Sciences
"
"Handany, Arief","57217033138","1","Engineering
"
"Wongso, Albert","56638578400","1","Mathematics
Computer Science
"
"Soenarto, Hanindha","57200440814","1","Computer Science
"
"Bachtiar, Muhammad Reza","57205022080","1","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
"
"Lukmanto, Rian Budi","56979380800","3","Computer Science
Engineering
"
"Saputra, Wayan","57219128539","1","Engineering
Materials Science
"
"Haryanto, Raymond","57218827315","1","Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
"
"Maulana, Yopy","57216859268","3","Earth and Planetary Sciences
Environmental Science
Computer Science
Decision Sciences
Business, Management and Accounting
"
"Nasafi, Fauzan","57213165631","2","Engineering
Computer Science
"
"Puryasana, Intan","57215842602","1","Engineering
Materials Science
Environmental Science
"
"Tampubolon, Parlindungan","57214999000","1","Engineering
Materials Science
"
"Fadilah, Diah Rostanti","57189352489","3","Computer Science
Engineering
Decision Sciences
"
"Murwani, Ina A.","57192062106","2","Arts and Humanities
Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
","0000-0003-3836-9228"
"Richard, Matius","57216868294","1","Engineering
Computer Science
"
"Wiryadi, Freddy Indra","57197748631","1","Engineering
Psychology
Computer Science
"
"Wijaya, Cristofer","57219569911","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Sihombing, Yusvin Olivia","57219565556","1","Decision Sciences
Computer Science
Business, Management and Accounting
"
"Huang, Vivian Caroline","57219564221","1","Computer Science
Decision Sciences
Business, Management and Accounting
"
"Junita","57200126738","1","Economics, Econometrics and Finance
Business, Management and Accounting
"
"Ratnasari, Erlina Dwi","56820165100","3","Social Sciences
Engineering
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Mathematics
Medicine
Energy
Business, Management and Accounting
Biochemistry, Genetics and Molecular Biology
Computer Science
"
"Aditomo, Hendra Cipta","56707417100","1","Mathematics
Computer Science
"
"Mondong, Benyamin","57208332497","1","Business, Management and Accounting
Arts and Humanities
Economics, Econometrics and Finance
Social Sciences
"
"Setiawan, Netty","57211241313","1","Computer Science
"
"Setiawan, Erwin","57198233032","1","Physics and Astronomy
"
"Satria, Adib Damara","57210443893","1","Engineering
Business, Management and Accounting
"
"Nugraheny, H.","57192062950","1","Business, Management and Accounting
Arts and Humanities
Economics, Econometrics and Finance
Social Sciences
"
"Mayliana","56180845300","1","Physics and Astronomy
"
"Nurjannah, Rike E.","57211334516","3","Computer Science
Social Sciences
Engineering
Business, Management and Accounting
Materials Science
Decision Sciences
"
"Najoan, Daniel Stephanus","57216503007","1","Physics and Astronomy
"
"Elga, Antonius Deni Paul","57213154099","1","Engineering
Computer Science
"
"Andika, Roy","57218825518","1","Medicine
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
"
"Mahes, Gayes","57210898288","1","Engineering
Business, Management and Accounting
Social Sciences
"
"Yeremia, Hendy","6504437248","1","Computer Science
"
"Santy","55990244300","6","Computer Science
Decision Sciences
Business, Management and Accounting
Engineering
Physics and Astronomy
Social Sciences
Mathematics
Medicine
"
"Adiningrum, Tatum S.","56520257200","3","Social Sciences
Arts and Humanities
Energy
Environmental Science
Mathematics
Engineering
Computer Science
","0000-0002-7340-8336"
"Prasetyo, Umar Eko","57194549205","1","Computer Science
Decision Sciences
Social Sciences
"
"Cahyadi, Syelvi","56820145500","1","Social Sciences
Energy
Environmental Science
Engineering
Mathematics
Computer Science
"
"Tina, Agus","57211342122","1","Engineering
Business, Management and Accounting
"
"Tanzil, Fidelson","56979379000","6","Computer Science
Decision Sciences
Earth and Planetary Sciences
Environmental Science
Engineering
"
"Dewi, G. D.P.","57201348405","1","Earth and Planetary Sciences
Environmental Science
"
"Yovita, Fabiola Julia","57218798296","1","Engineering
Computer Science
"
"Hapsari, Astrid Hannya","56825922100","1","Engineering
"
"Redi, A. A.N.Perwira","56436570600","17","Computer Science
Engineering
Mathematics
Social Sciences
Decision Sciences
Materials Science
Business, Management and Accounting
","0000-0003-3520-5260"
